Date,Q,Julian,Month,Day,DecYear,MonthSeq,waterYear,Qualifier,i,LogQ,Q7,Q30
1980-05-09,3.70950687429673,47610,5,130,1980.35325591985,1565,1980,A,222,1.31089894980565,6.8890841951225,7.10186506926428
1980-05-10,3.56792264245335,47611,5,131,1980.35598816029,1565,1980,A,223,1.27198353355598,5.24266184197226,6.89137651125711
1980-05-11,3.14316994692319,47612,5,132,1980.35872040073,1565,1980,A,224,1.14523182791683,4.3446132857085,6.44397033863201
1980-05-12,2.94495202234245,47613,5,133,1980.36145264117,1565,1980,A,225,1.08009252574587,3.87536268874184,6.22593062159319
1980-05-13,2.80336779049906,47614,5,134,1980.3641848816,1565,1980,A,226,1.03082147673909,3.49510789464818,6.1145510258764
1980-05-14,2.7467340977617,47615,5,135,1980.36691712204,1565,1980,A,227,1.01041260510788,3.25239206863094,6.02110543285976
1980-05-15,2.49188248044361,47616,5,136,1980.36964936248,1565,1980,A,228,0.913038441082704,3.05821940781715,5.91916478593252
1980-05-16,2.26534770949419,47617,5,137,1980.37238160291,1565,1980,A,229,0.817728261278379,2.85191095570251,5.80967297997364
1980-05-17,2.09544663128212,47618,5,138,1980.37511384335,1565,1980,A,230,0.739766719808667,2.6415572398209,5.73321749477821
1980-05-18,2.32198140223154,47619,5,139,1980.37784608379,1565,1980,A,231,0.842420873868751,2.52424459057924,5.67469601228294
1980-05-19,2.86000148323641,47620,5,140,1980.38057832423,1565,1980,A,232,1.05082214344576,2.51210879927838,5.64637916591426
1980-05-20,2.7467340977617,47621,5,141,1980.38331056466,1565,1980,A,233,1.01041260510788,2.50401827174447,5.61900621442454
1980-05-21,2.60514986591832,47622,5,142,1980.3860428051,1565,1980,A,234,0.957490203653538,2.4837919529097,5.59446494757169
1980-05-22,2.60514986591832,47623,5,143,1980.38877504554,1565,1980,A,235,0.957490203653538,2.49997300797751,5.57653094487153
1980-05-23,2.49188248044361,47624,5,144,1980.39150728597,1565,1980,A,236,0.913038441082704,2.53233511811315,5.56142862680823
1980-05-24,2.32198140223154,47625,5,145,1980.39423952641,1565,1980,A,237,0.842420873868751,2.56469722824878,5.54538241386598
1980-05-25,4.58732911172573,47626,5,146,1980.39697176685,1565,1980,A,238,1.52329796183688,2.88831832960509,5.6048477912402
1980-05-26,8.77822237428998,47627,5,147,1980.39970400729,1565,1980,A,239,2.17227392408369,3.73377845689846,5.8040096106999
1980-05-27,5.06871549999325,47628,5,148,1980.40243624772,1565,1980,A,240,1.62308743244525,4.06549008578868,5.8596994085583
1980-05-28,3.28475417876657,47629,5,149,1980.40516848816,1565,1980,A,241,1.18929181771086,4.16257641619557,5.7719171848154
1980-05-29,2.66178355865567,47630,5,150,1980.4079007286,1565,1980,A,242,0.978996408874502,4.17066694372948,5.51706556749731
1980-05-30,2.35029824860022,47631,5,151,1980.41063296903,1565,1980,A,243,0.854542234401096,4.15044062489471,5.16121719813093
1980-05-31,2.20871401675683,47632,5,152,1980.41336520947,1565,1980,A,244,0.79241045329409,4.13425956982689,4.69493312792671
1980-06-01,2.29366455586287,47633,6,153,1980.41609744991,1566,1980,A,245,0.830150781276936,3.80659320470363,3.98229249431499
1980-06-02,2.1237634776508,47634,6,154,1980.41882969035,1566,1980,A,246,0.753189740140808,2.85595621946946,3.54998863975318
1980-06-03,1.92554555307006,47635,6,155,1980.42156193078,1566,1980,A,247,0.655209331780604,2.40693194133758,3.29985649682987
1980-06-04,1.89722870670138,47636,6,156,1980.42429417122,1566,1980,A,248,0.640394245995464,2.20871401675683,3.15544058034961
1980-06-05,1.89722870670138,47637,6,157,1980.42702641166,1566,1980,A,249,0.640394245995464,2.09949189504908,3.03650982560117
1980-06-06,1.72732762848932,47638,6,158,1980.42975865209,1566,1980,A,250,0.546575490777809,2.01049609217609,2.9458959172214
1980-06-07,2.01049609217609,47639,6,159,1980.43249089253,1566,1980,A,251,0.698381503645813,1.98217924580741,2.88454275008927
1980-06-08,4.98376496088721,47640,6,160,1980.43522313297,1566,1980,A,252,1.60618562164265,2.36647930366804,2.92701801964228
1980-06-09,4.47406172625102,47641,6,161,1980.43795537341,1566,1980,A,253,1.49829665963146,2.70223619632521,2.95722265576887
1980-06-10,2.60514986591832,47642,6,162,1980.44068761384,1566,1980,A,254,0.957490203653538,2.7993225267321,2.93928865306871
1980-06-11,2.1237634776508,47643,6,163,1980.44341985428,1566,1980,A,255,0.753189740140808,2.83168463686774,2.91191570157899
1980-06-12,1.86891186033271,47644,6,164,1980.44615209472,1566,1980,A,256,0.625356368630923,2.82763937310078,2.88076717057344
1980-06-13,1.69901078212064,47645,6,165,1980.44888433515,1566,1980,A,257,0.530046188826598,2.82359410933383,2.84584306005207
1980-06-14,1.61406024301461,47646,6,166,1980.45161657559,1566,1980,A,258,0.478752894439048,2.76696041659647,2.81658231880444
1980-06-15,1.5007928575399,47647,6,167,1980.45434881603,1566,1980,A,259,0.40599354015662,2.26939297326114,2.79109715707263
1980-06-16,1.98217924580741,47648,6,168,1980.45708105647,1566,1980,A,260,0.684196868653857,1.9134097617692,2.78732157755681
1980-06-17,2.20871401675683,47649,6,169,1980.4598132969,1566,1980,A,261,0.79241045329409,1.85677606903184,2.78354599804098
1980-06-18,1.81227816759535,47650,6,170,1980.46254553734,1566,1980,A,262,0.59458470996417,1.81227816759535,2.74862188751962
1980-06-19,1.55742655027725,47651,6,171,1980.46527777778,1566,1980,A,263,0.443034811836969,1.76778026615886,2.70897830260347
1980-06-20,1.38752547206519,47652,6,172,1980.46801001822,1566,1980,A,264,0.327521924715124,1.72328236472236,2.66839082280836
1980-06-21,1.21762439385313,47653,6,173,1980.47074225865,1566,1980,A,265,0.19690174229806,1.66664867198501,2.62213997373952
1980-06-22,1.16099070111577,47654,6,174,1980.47347449909,1566,1980,A,266,0.149273693308806,1.61810550678156,2.57777691442859
1980-06-23,1.07604016200974,47655,6,175,1980.47620673953,1566,1980,A,267,0.0732877863308835,1.48865706623904,2.53624553975454
1980-06-24,1.10435700837842,47656,6,176,1980.47893897996,1566,1980,A,268,0.0992632727341441,1.33089177932784,2.42014646964296
1980-06-25,0.991089622903707,47657,6,177,1980.4816712204,1566,1980,A,269,-0.0089503119060887,1.21357913008617,2.16057537793008
1980-06-26,1.21762439385313,47658,6,178,1980.48440346084,1566,1980,A,270,0.19690174229806,1.16503596488273,2.03220567439208
1980-06-27,2.35029824860022,47659,6,179,1980.48713570128,1566,1980,A,271,0.854542234401096,1.30257493295916,2.00105714338653
1980-06-28,1.98217924580741,47660,6,180,1980.48986794171,1566,1980,A,272,0.684196868653857,1.41179705466691,1.97840366629159
1980-06-29,1.38752547206519,47661,6,181,1980.49260018215,1566,1980,A,273,0.327521924715124,1.44415916480255,1.94631124040709
1980-06-30,1.67069393575196,47662,6,182,1980.49533242259,1566,1980,A,274,0.513239070510217,1.52910970390858,1.92837723770693
1980-07-01,2.15208032401948,47663,7,183,1980.49806466302,1567,1980,A,275,0.766434966890829,1.67878446328587,1.92365776331215
1980-07-02,1.47247601117122,47664,7,184,1980.50079690346,1567,1980,A,276,0.386945345185925,1.74755394732409,1.90194818109616
1980-07-03,1.58574339664593,47665,7,185,1980.5035291439,1567,1980,A,277,0.461053317339647,1.80014237629449,1.89062144254869
1980-07-04,3.65287318155938,47666,7,186,1980.50626138434,1567,1980,A,278,1.29551403096617,1.98622450957437,1.94914292504396
1980-07-05,3.6245563351907,47667,7,187,1980.50899362477,1567,1980,A,279,1.28773189052411,2.2208498080577,2.00672051266027
1980-07-06,2.1237634776508,47668,7,188,1980.51172586521,1567,1980,A,280,0.753189740140808,2.3260266659985,2.01993504096565
1980-07-07,1.52910970390858,47669,7,189,1980.51445810565,1567,1980,A,281,0.424685673168772,2.30580034716373,2.0038888280234
1980-07-08,1.35920862569651,47670,7,190,1980.51719034608,1567,1980,A,282,0.306902637512389,2.19253296168902,1.88307028351704
1980-07-09,1.44415916480255,47671,7,191,1980.51992258652,1567,1980,A,283,0.367527259328823,2.18848769792206,1.78207353146876
1980-07-10,1.27425808659048,47672,7,192,1980.52265482696,1567,1980,A,284,0.242364116374817,2.14398979648557,1.73771047215783
1980-07-11,1.10435700837842,47673,7,193,1980.5253870674,1567,1980,A,285,0.0992632727341441,1.77991605745972,1.70373025651542
1980-07-12,0.96277277653503,47674,7,194,1980.52811930783,1567,1980,A,286,-0.037937848779341,1.39966126336605,1.67352562038883
1980-07-13,0.906139083797675,47675,7,195,1980.53085154827,1567,1980,A,287,-0.0985624705957758,1.22571492138703,1.64709656377807
1980-07-14,0.849505391060321,47676,7,196,1980.53358378871,1567,1980,A,288,-0.163100991733347,1.12862859098014,1.62161140204626
1980-07-15,0.764554851954289,47677,7,197,1980.53631602914,1567,1980,A,289,-0.268461507391173,1.04367805187411,1.5970701351934
1980-07-16,0.622970620110902,47678,7,198,1980.53904826958,1567,1980,A,290,-0.473255920037187,0.926365402632445,1.55176318100352
1980-07-17,0.792871698322966,47679,7,199,1980.54178051002,1567,1980,A,291,-0.232093863220299,0.857595918594228,1.50456843705572
1980-07-18,0.792871698322966,47680,7,200,1980.54451275046,1567,1980,A,292,-0.232093863220299,0.813098017157735,1.47058822141331
1980-07-19,0.622970620110902,47681,7,201,1980.54724499089,1567,1980,A,293,-0.473255920037187,0.764554851954289,1.43943969040777
1980-07-20,0.594653773742224,47682,7,202,1980.54997723133,1567,1980,A,294,-0.51977593567208,0.720056950517796,1.413010633797
1980-07-21,0.453069541898838,47683,7,203,1980.55270947177,1567,1980,A,295,-0.791709651155721,0.663423257780441,1.38752547206519
1980-07-22,0.566336927373547,47684,7,204,1980.5554417122,1567,1980,A,296,-0.568566099841511,0.635106411411763,1.36770367960712
1980-07-23,2.26534770949419,47685,7,205,1980.55817395264,1567,1980,A,297,0.817728261278379,0.86973170989509,1.40734726452326
1980-07-24,3.93604164524615,47686,7,206,1980.56090619308,1567,1980,A,298,1.37017555973519,1.31875598802697,1.50173675241886
1980-07-25,1.84059501396403,47687,7,207,1980.56363843352,1567,1980,A,299,0.610088896500135,1.46843074740427,1.53005359878753
1980-07-26,0.991089622903707,47688,7,208,1980.56637067395,1567,1980,A,300,-0.0089503119060887,1.52101917637467,1.52250243975589
1980-07-27,0.792871698322966,47689,7,209,1980.56910291439,1567,1980,A,301,-0.232093863220299,1.54933602274335,1.47058822141331
1980-07-28,0.679604312848257,47690,7,210,1980.57183515483,1567,1980,A,302,-0.386244543047557,1.58169813287898,1.42716905698134
1980-07-29,7.30574636311876,47691,7,211,1980.57456739526,1567,1980,A,303,1.98866121152612,2.54447090941401,1.62444308668312
1980-07-30,20.8695157737152,47692,7,212,1980.5772996357,1567,1980,A,304,3.03828951879383,5.20220920430273,2.26440381461523
1980-07-31,10.1374309999865,47693,7,213,1980.58003187614,1567,1980,A,305,2.3162346130052,6.08812196926563,2.5305821704808
1980-08-01,3.36970471787261,47694,8,214,1980.58276411658,1568,1980,A,306,1.21482511971603,6.30656621268114,2.59382312737085
1980-08-02,2.03881293854477,47695,8,215,1980.58549635701,1568,1980,A,307,0.712367745620553,6.45624097205844,2.60892544543414
1980-08-03,1.86891186033271,47696,8,216,1980.58822859745,1568,1980,A,308,0.625356368630923,6.60996099520269,2.54946006805992
1980-08-04,6.48455781842711,47697,8,217,1980.59096083789,1568,1980,A,309,1.86942363015874,7.43924006742824,2.64479345083446
1980-08-05,9.0047571452394,47698,8,218,1980.59369307832,1568,1980,A,310,2.19775300938467,7.68195589344547,2.87415990642075
1980-08-06,4.04930903072086,47699,8,219,1980.59642531876,1568,1980,A,311,1.39854625686441,5.27906921587485,2.95816655064783
1980-08-07,2.46356563407493,47700,8,220,1980.5991575592,1568,1980,A,312,0.901609745259081,4.18280273503034,2.99497845092711
1980-08-08,1.95386239943874,47701,8,221,1980.60188979964,1568,1980,A,313,0.669808131201757,3.98053954668265,3.01196855874831
1980-08-09,1.64237708938329,47702,8,222,1980.60462204007,1568,1980,A,314,0.496144637150917,3.92390585394529,3.02423919217474
1980-08-10,1.52910970390858,47703,8,223,1980.60735428051,1568,1980,A,315,0.424685673168772,3.87536268874184,3.03839761535908
1980-08-11,1.52910970390858,47704,8,224,1980.61008652095,1568,1980,A,316,0.424685673168772,3.16744152952491,3.0572755129382
1980-08-12,1.55742655027725,47705,8,225,1980.61281876138,1568,1980,A,317,0.443034811836969,2.10353715881603,3.07898509515418
1980-08-13,2.86000148323641,47706,8,226,1980.61555100182,1568,1980,A,318,1.05082214344576,1.93363608060397,3.14600163156005
1980-08-14,2.49188248044361,47707,8,227,1980.61828324226,1568,1980,A,319,0.913038441082704,1.93768134437092,3.20357921917636
1980-08-15,1.52910970390858,47708,8,228,1980.6210154827,1568,1980,A,320,0.424685673168772,1.87700238786661,3.23378385530295
1980-08-16,1.55742655027725,47709,8,229,1980.62374772313,1568,1980,A,321,0.443034811836969,1.86486659656575,3.25926901703476
1980-08-17,1.35920862569651,47710,8,230,1980.62647996357,1568,1980,A,322,0.306902637512389,1.84059501396403,3.27814691461388
1980-08-18,1.16099070111577,47711,8,231,1980.62921220401,1568,1980,A,323,0.149273693308806,1.78800658499363,3.29608091731404
1980-08-19,1.38752547206519,47712,8,232,1980.63194444444,1568,1980,A,324,0.327521924715124,1.7637350023919,3.32250997392481
1980-08-20,5.04039865362457,47713,8,233,1980.63467668488,1568,1980,A,325,1.61748517689658,2.07522031244735,3.47542094431567
1980-08-21,6.05980512289695,47714,8,234,1980.63740892532,1568,1980,A,326,1.80167764162635,2.58492354708355,3.65853655083311
1980-08-22,2.83168463686774,47715,8,235,1980.64014116576,1568,1980,A,327,1.04087181259259,2.77100568036343,3.67741444841223
1980-08-23,2.03881293854477,47716,8,236,1980.64287340619,1568,1980,A,328,0.712367745620553,2.83977516440164,3.61417349152219
1980-08-24,1.81227816759535,47717,8,237,1980.64560564663,1568,1980,A,329,0.59458470996417,2.90449938467291,3.61322959664323
1980-08-25,1.64237708938329,47718,8,238,1980.64833788707,1568,1980,A,330,0.496144637150917,2.97326886871112,3.63493917885922
1980-08-26,1.41584231843387,47719,8,239,1980.6510701275,1568,1980,A,331,0.347724632032644,2.97731413247808,3.65570486619625
1980-08-27,1.27425808659048,47720,8,240,1980.65380236794,1568,1980,A,332,0.242364116374817,2.43929405147321,3.67552665865432
1980-08-28,1.10435700837842,47721,8,241,1980.65653460838,1568,1980,A,333,0.0992632727341441,1.73137289225627,3.46881368016298
1980-08-29,0.991089622903707,47722,8,242,1980.65926684882,1568,1980,A,334,-0.0089503119060887,1.46843074740427,2.80619947513593
1980-08-30,0.934455930166353,47723,8,243,1980.66199908925,1568,1980,A,335,-0.0677908119290222,1.31066546049307,2.49943363947525
1980-08-31,0.906139083797675,47724,8,244,1980.66473132969,1568,1980,A,336,-0.0985624705957758,1.18121701995054,2.41731478500609
1980-09-01,0.821188544691643,47725,9,245,1980.66746357013,1569,1980,A,337,-0.197002543409028,1.06390437070888,2.37672730521099
1980-09-02,0.679604312848257,47726,9,246,1980.67019581056,1569,1980,A,338,-0.386244543047557,0.958727512768076,2.33708372029484
1980-09-03,0.509703234636192,47727,9,247,1980.672928051,1569,1980,A,339,-0.673926615499338,0.849505391060321,2.13792190083514
1980-09-04,0.453069541898838,47728,9,248,1980.67566029144,1569,1980,A,340,-0.791709651155721,0.756464324420381,1.85286564739045
1980-09-05,0.622970620110902,47729,9,249,1980.67839253188,1569,1980,A,341,-0.473255920037187,0.70387589544998,1.73865436703679
1980-09-06,1.07604016200974,47730,9,250,1980.68112477231,1569,1980,A,342,0.0732877863308835,0.724102214284749,1.69240351796795
1980-09-07,0.991089622903707,47731,9,251,1980.68385701275,1569,1980,A,343,-0.0089503119060887,0.736238005585611,1.66031109208345
1980-09-08,0.849505391060321,47732,9,252,1980.68658925319,1569,1980,A,344,-0.163100991733347,0.740283269352565,1.63388203547268
1980-09-09,0.594653773742224,47733,9,253,1980.68932149362,1569,1980,A,345,-0.51977593567208,0.728147478051703,1.60273350446714
1980-09-10,0.594653773742224,47734,9,254,1980.69205373406,1569,1980,A,346,-0.51977593567208,0.740283269352565,1.57158497346159
1980-09-11,0.736238005585611,47735,9,255,1980.6947859745,1569,1980,A,347,-0.30620183537402,0.780735907022104,1.54421202197187
1980-09-12,0.53802008100487,47736,9,256,1980.69751821494,1569,1980,A,348,-0.619859394229062,0.768600115721242,1.46681264189749
1980-09-13,0.566336927373547,47737,9,257,1980.70025045537,1569,1980,A,349,-0.568566099841511,0.695785367916072,1.40262779012848
1980-09-14,0.481386388267515,47738,9,258,1980.70298269581,1569,1980,A,350,-0.731085029339286,0.622970620110902,1.36770367960712
1980-09-15,0.53802008100487,47739,9,259,1980.70571493625,1569,1980,A,351,-0.619859394229062,0.578472718674409,1.3337234639647
1980-09-16,0.594653773742224,47740,9,260,1980.70844717669,1569,1980,A,352,-0.51977593567208,0.578472718674409,1.30823830223289
1980-09-17,0.594653773742224,47741,9,261,1980.71117941712,1569,1980,A,353,-0.51977593567208,0.578472718674409,1.28936040465378
1980-09-18,1.13267385474709,47742,9,262,1980.71391165756,1569,1980,A,354,0.124581080718434,0.635106411411764,1.28086535074317
1980-09-19,1.69901078212064,47743,9,263,1980.716643898,1569,1980,A,355,0.530046188826598,0.800962225856874,1.16948575502637
1980-09-20,1.04772331564106,47744,9,264,1980.71937613843,1569,1980,A,356,0.0466195392487221,0.86973170989509,1.00241636145118
1980-09-21,0.877822237428998,47745,9,265,1980.72210837887,1569,1980,A,357,-0.130311168910356,0.926365402632445,0.93728761480322
1980-09-22,0.792871698322966,47746,9,266,1980.72484061931,1569,1980,A,358,-0.232093863220299,0.96277277653503,0.89575624012916
1980-09-23,0.707921159216934,47747,9,267,1980.72757285975,1569,1980,A,359,-0.345422548527302,0.978953831602846,0.85894433984988
1980-09-24,0.622970620110902,47748,9,268,1980.73030510018,1569,1980,A,360,-0.473255920037187,0.982999095369799,0.824964124207467
1980-09-25,1.2459412402218,47749,9,269,1980.73303734062,1569,1980,A,361,0.219891260522759,0.999180150437615,0.819300754933732
1980-09-26,2.26534770949419,47750,9,270,1980.73576958106,1569,1980,A,362,0.817728261278379,1.08008542577669,0.852337075697188
1980-09-27,3.11485310055451,47751,9,271,1980.73850182149,1569,1980,A,363,1.13618199239691,1.37538968076433,0.919353612103058
1980-09-28,2.1237634776508,47752,9,272,1980.74123406193,1569,1980,A,364,0.753189740140808,1.5533812865103,0.957109407261294
1980-09-29,1.35920862569651,47753,9,273,1980.74396630237,1569,1980,A,365,0.306902637512389,1.63428656184938,0.971267830445633
1980-09-30,1.10435700837842,47754,9,274,1980.74669854281,1569,1980,A,366,0.0992632727341441,1.69092025458673,0.977875094598325
1980-10-01,1.13267385474709,47755,10,275,1980.74943078324,1570,1981,A,367,0.124581080718434,1.7637350023919,0.98825793826684
1980-10-02,1.16099070111577,47756,10,276,1980.75216302368,1570,1981,A,368,0.149273693308806,1.75159921109104,1.00430415120909
