huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude,tierlevel
2080101,449493,bay727,twqm,main,vadeq,odu,cb6.2,2018-08-27t00:00:00,14:37:00,10,8,8,9,b,d,s1,chla,"",4.5924,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_before_bottom_pycnocline_sample_collected.,37.4868,-76.15633,t3
2080101,449493,bay727,twqm,main,vadeq,odu,cb6.2,2018-08-27t00:00:00,14:37:00,10,8,8,9,bp,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_after_bottom_sample_collected.,37.4868,-76.15633,t3
2080101,449489,bay727,twqm,main,vadeq,odu,cb6.1,2018-08-27t00:00:00,16:38:00,12,9,9,1,s,d,s1,chla,"",10.5465,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,449493,bay727,twqm,main,vadeq,odu,cb6.2,2018-08-27t00:00:00,14:37:00,10,8,8,7,ap,d,s1,chla,"",5.6604,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,449497,bay727,twqm,main,vadeq,odu,cb6.3,2018-08-27t00:00:00,14:03:00,11,8,8,7,ap,d,s1,chla,"",5.34,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,449497,bay727,twqm,main,vadeq,odu,cb6.3,2018-08-27t00:00:00,14:03:00,11,8,8,9,bp,d,s1,chla,"",3.0972,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,449497,bay727,twqm,main,vadeq,odu,cb6.3,2018-08-27t00:00:00,14:03:00,11,8,8,10,b,d,s1,chla,"",3.9516,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,449501,bay727,twqm,main,vadeq,odu,cb6.4,2018-08-28t00:00:00,16:18:00,10,,,9,b,d,s1,chla,"",2.0292,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,449501,bay727,twqm,main,vadeq,odu,cb6.4,2018-08-28t00:00:00,16:18:00,10,,,1,s,d,s1,chla,"",5.7672,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,449513,bay727,twqm,main,vadeq,odu,cb7.1s,2018-08-28t00:00:00,14:30:00,13,,,1,s,d,s1,chla,"",6.2745,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,449501,bay727,twqm,main,vadeq,odu,cb6.4,2018-08-28t00:00:00,16:18:00,10,,,5,ap,d,s1,chla,"",7.1556,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,449501,bay727,twqm,main,vadeq,odu,cb6.4,2018-08-28t00:00:00,16:18:00,10,,,7,bp,d,s1,chla,"",3.8448,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,449517,bay727,twqm,main,vadeq,odu,cb7.2,2018-08-27t00:00:00,13:24:00,22,,,21,b,d,s1,chla,"",1.602,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,449517,bay727,twqm,main,vadeq,odu,cb7.2,2018-08-27t00:00:00,13:24:00,22,,,1,s,d,s1,chla,"",6.1944,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,449513,bay727,twqm,main,vadeq,odu,cb7.1s,2018-08-28t00:00:00,14:30:00,13,,,12,b,d,s1,chla,"",1.4685,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,449505,bay727,twqm,main,vadeq,odu,cb7.1,2018-08-28t00:00:00,13:39:00,18,,,1,s,d,s1,chla,"",11.3475,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,449505,bay727,twqm,main,vadeq,odu,cb7.1,2018-08-28t00:00:00,13:39:00,18,,,17,b,d,s1,chla,"",2.136,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,449521,bay727,twqm,main,vadeq,odu,cb7.2e,2018-08-27t00:00:00,12:59:00,12,,,11,b,d,s1,chla,"",2.3496,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,449521,bay727,twqm,main,vadeq,odu,cb7.2e,2018-08-27t00:00:00,12:59:00,12,,,1,s,d,s1,chla,"",6.6216,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,449525,bay727,twqm,main,vadeq,odu,cb7.3,2018-08-27t00:00:00,11:01:00,13,2,2,12,b,d,s1,chla,"",2.3496,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,449525,bay727,twqm,main,vadeq,odu,cb7.3,2018-08-27t00:00:00,11:01:00,13,2,2,1,ap,d,s1,chla,"",3.738,ug/l,l01,odu,"",,,sample_collected_approximately_15_minutes_after_surface_sample_collected.,37.11681,-76.12521,t3
2080101,449525,bay727,twqm,main,vadeq,odu,cb7.3,2018-08-27t00:00:00,11:01:00,13,2,2,1,s,d,s1,chla,"",5.0196,ug/l,l01,odu,"",,,sample_collected_approximately_15_minutes_before_above_pycnocline_sample_collected.,37.11681,-76.12521,t3
2080101,449529,bay727,twqm,main,vadeq,odu,cb7.3e,2018-08-27t00:00:00,11:51:00,20,,,19,b,d,s1,chla,"",3.204,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,449525,bay727,twqm,main,vadeq,odu,cb7.3,2018-08-27t00:00:00,11:01:00,13,2,2,3,bp,d,s1,chla,"",5.34,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,449529,bay727,twqm,main,vadeq,odu,cb7.3e,2018-08-27t00:00:00,11:51:00,20,,,1,s,d,s1,chla,"",5.5536,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,449533,bay727,twqm,main,vadeq,odu,cb7.4,2018-08-27t00:00:00,09:33:00,15,3,6,7,bp,d,s1,chla,"",2.9904,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449533,bay727,twqm,main,vadeq,odu,cb7.4,2018-08-27t00:00:00,09:33:00,15,3,6,2,ap,d,s1,chla,"",2.9904,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449533,bay727,twqm,main,vadeq,odu,cb7.4,2018-08-27t00:00:00,09:33:00,15,3,6,1,s,d,s1,chla,"",2.8836,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449541,bay727,twqm,main,vadeq,odu,cb8.1,2018-08-27t00:00:00,08:16:00,9,,,8,b,d,s1,chla,"",3.0972,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,449533,bay727,twqm,main,vadeq,odu,cb7.4,2018-08-27t00:00:00,09:33:00,15,3,6,14,b,d,s1,chla,"",2.136,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449537,bay727,twqm,main,vadeq,odu,cb7.4n,2018-08-27t00:00:00,10:09:00,11,,,1,s,d,s2,chla,"",2.8836,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,449537,bay727,twqm,main,vadeq,odu,cb7.4n,2018-08-27t00:00:00,10:09:00,11,,,1,s,d,s1,chla,"",2.9904,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,449537,bay727,twqm,main,vadeq,odu,cb7.4n,2018-08-27t00:00:00,10:09:00,11,,,10,b,d,s2,chla,"",2.2428,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,449537,bay727,twqm,main,vadeq,odu,cb7.4n,2018-08-27t00:00:00,10:09:00,11,,,10,b,d,s1,chla,"",2.3496,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,449545,bay727,twqm,main,vadeq,odu,cb8.1e,2018-08-27t00:00:00,09:02:00,15,,,14,b,d,s1,chla,"",2.136,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,449541,bay727,twqm,main,vadeq,odu,cb8.1,2018-08-27t00:00:00,08:16:00,9,,,1,s,d,s1,chla,"",5.2332,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,449545,bay727,twqm,main,vadeq,odu,cb8.1e,2018-08-27t00:00:00,09:02:00,15,,,1,s,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,449557,bay727,twqm,main,vadeq,odu,le3.6,2018-08-27t00:00:00,15:58:00,9,,,8,b,d,s1,chla,"",8.1435,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,449557,bay727,twqm,main,vadeq,odu,le3.6,2018-08-27t00:00:00,15:58:00,9,,,1,s,d,s1,chla,"",11.3475,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,449584,bay730,twqm,main,vadeq,odu,cb6.1,2018-10-15t00:00:00,15:43:00,12,7,8,6,ap,d,s1,chla,"",5.874,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,449577,bay727,twqm,main,vadeq,odu,we4.3,2018-08-29t00:00:00,07:53:00,5,,,1,s,d,s1,chla,"",6.8352,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,449582,bay730,twqm,main,vadeq,odu,cb5.4,2018-10-16t00:00:00,12:15:00,30,,,10,ap,d,s1,chla,"",5.874,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,449583,bay730,twqm,main,vadeq,odu,cb5.4w,2018-10-16t00:00:00,11:31:00,4,,,3,b,d,s1,chla,"",8.277,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,449584,bay730,twqm,main,vadeq,odu,cb6.1,2018-10-15t00:00:00,15:43:00,12,7,8,11,b,d,s1,chla,"",2.8035,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,449584,bay730,twqm,main,vadeq,odu,cb6.1,2018-10-15t00:00:00,15:43:00,12,7,8,1,s,d,s1,chla,"",9.2115,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,449585,bay730,twqm,main,vadeq,odu,cb6.2,2018-10-15t00:00:00,13:34:00,11,7,7,6,ap,d,s1,chla,"",3.8715,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,449584,bay730,twqm,main,vadeq,odu,cb6.1,2018-10-15t00:00:00,15:43:00,12,7,8,9,bp,d,s1,chla,"",2.937,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,449586,bay730,twqm,main,vadeq,odu,cb6.3,2018-10-15t00:00:00,12:59:00,11,7,7,6,ap,d,s1,chla,"",4.4055,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,449582,bay730,twqm,main,vadeq,odu,cb5.4,2018-10-16t00:00:00,12:15:00,30,,,19,bp,d,s1,chla,"",2.136,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,449586,bay730,twqm,main,vadeq,odu,cb6.3,2018-10-15t00:00:00,12:59:00,11,7,7,10,b,d,s1,chla,"",2.937,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,449583,bay730,twqm,main,vadeq,odu,cb5.4w,2018-10-16t00:00:00,11:31:00,4,,,1,s,d,s1,chla,"",11.8815,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,449585,bay730,twqm,main,vadeq,odu,cb6.2,2018-10-15t00:00:00,13:34:00,11,7,7,10,b,d,s1,chla,"",3.3375,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,449585,bay730,twqm,main,vadeq,odu,cb6.2,2018-10-15t00:00:00,13:34:00,11,7,7,8,bp,d,s1,chla,"",3.204,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,449577,bay727,twqm,main,vadeq,odu,we4.3,2018-08-29t00:00:00,07:53:00,5,,,4,b,d,s1,chla,"",7.476,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,449588,bay730,twqm,main,vadeq,odu,cb6.4,2018-10-17t00:00:00,10:26:00,10,8,8,7,ap,d,s1,chla,"",2.8836,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,449582,bay730,twqm,main,vadeq,odu,cb5.4,2018-10-16t00:00:00,12:15:00,30,,,1,s,d,s1,chla,"",7.6896,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,449582,bay730,twqm,main,vadeq,odu,cb5.4,2018-10-16t00:00:00,12:15:00,30,,,29,b,d,s1,chla,"",2.67,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,449586,bay730,twqm,main,vadeq,odu,cb6.3,2018-10-15t00:00:00,12:59:00,11,7,7,1,s,d,s1,chla,"",6.5415,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,449588,bay730,twqm,main,vadeq,odu,cb6.4,2018-10-17t00:00:00,10:26:00,10,8,8,1,s,d,s1,chla,"",6.8352,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,449591,bay730,twqm,main,vadeq,odu,cb7.1s,2018-10-17t00:00:00,08:47:00,13,,,1,s,d,s1,chla,"",4.3788,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,449586,bay730,twqm,main,vadeq,odu,cb6.3,2018-10-15t00:00:00,12:59:00,11,7,7,8,bp,d,s1,chla,"",3.471,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,449589,bay730,twqm,main,vadeq,odu,cb7.1,2018-10-17t00:00:00,08:02:00,19,,,1,s,d,s1,chla,"",5.7405,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,449589,bay730,twqm,main,vadeq,odu,cb7.1,2018-10-17t00:00:00,08:02:00,19,,,18,b,d,s1,chla,"",5.34,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,449591,bay730,twqm,main,vadeq,odu,cb7.1s,2018-10-17t00:00:00,08:47:00,13,,,12,b,d,s1,chla,"",2.136,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,449594,bay730,twqm,main,vadeq,odu,cb7.4,2018-10-23t00:00:00,09:26:00,15,4,9,14,b,d,s1,chla,"",1.4952,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449585,bay730,twqm,main,vadeq,odu,cb6.2,2018-10-15t00:00:00,13:34:00,11,7,7,1,s,d,s1,chla,"",6.408,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,449588,bay730,twqm,main,vadeq,odu,cb6.4,2018-10-17t00:00:00,10:26:00,10,8,8,9,bp,d,s1,chla,"",2.5632,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_after_bottom_sample_collected.,37.23653,-76.20799,t3
2080101,449594,bay730,twqm,main,vadeq,odu,cb7.4,2018-10-23t00:00:00,09:26:00,15,4,9,3,ap,d,s1,chla,"",3.9516,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449594,bay730,twqm,main,vadeq,odu,cb7.4,2018-10-23t00:00:00,09:26:00,15,4,9,1,s,d,s1,chla,"",3.3108,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449594,bay730,twqm,main,vadeq,odu,cb7.4,2018-10-23t00:00:00,09:26:00,15,4,9,10,bp,d,s1,chla,"",1.9224,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,449597,bay730,twqm,main,vadeq,odu,cb8.1,2018-10-15t00:00:00,08:01:00,8,,,7,b,d,s1,chla,"",4.9395,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,449588,bay730,twqm,main,vadeq,odu,cb6.4,2018-10-17t00:00:00,10:26:00,10,8,8,9,b,d,s1,chla,"",2.5632,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_before_below_pycnocline_sample_collected.,37.23653,-76.20799,t3
2080101,449597,bay730,twqm,main,vadeq,odu,cb8.1,2018-10-15t00:00:00,08:01:00,8,,,1,s,d,s1,chla,"",5.34,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,449599,bay730,twqm,main,vadeq,odu,cb8.1e,2018-10-23t00:00:00,08:56:00,14,,,13,b,d,s1,chla,"",2.2695,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,449599,bay730,twqm,main,vadeq,odu,cb8.1e,2018-10-23t00:00:00,08:56:00,14,,,1,s,d,s1,chla,"",3.9516,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,449602,bay730,twqm,main,vadeq,odu,le3.6,2018-10-15t00:00:00,15:02:00,9,,,8,b,d,s1,chla,"",6.141,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,449602,bay730,twqm,main,vadeq,odu,le3.6,2018-10-15t00:00:00,15:02:00,9,,,1,s,d,s1,chla,"",15.3525,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,449611,bay730,twqm,main,vadeq,odu,we4.3,2018-10-15t00:00:00,09:59:00,5,,,4,b,d,s1,chla,"",6.8085,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,449611,bay730,twqm,main,vadeq,odu,we4.3,2018-10-15t00:00:00,09:59:00,5,,,1,s,d,s1,chla,"",7.6095,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,455735,bay745,twqm,main,vadeq,odu,cb5.4,2019-05-22t00:00:00,13:57:00,32,9,15,8,ap,d,s1,chla,"",7.1556,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455741,bay745,twqm,main,vadeq,odu,cb5.5,2019-05-22t00:00:00,12:24:00,16,11,13,1,s,d,s1,chla,"",5.073,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455750,bay745,twqm,main,vadeq,odu,cb6.3,2019-05-20t00:00:00,13:09:00,11,8,8,10,b,d,s1,chla,"",9.4785,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455747,bay745,twqm,main,vadeq,odu,cb6.2,2019-05-20t00:00:00,13:46:00,10,7,7,1,s,d,s1,chla,"",6.0075,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,455747,bay745,twqm,main,vadeq,odu,cb6.2,2019-05-20t00:00:00,13:46:00,10,7,7,8,bp,d,s1,chla,"",6.675,ug/l,l01,odu,"",,,spilled_extract_and_did_not_have_enough_sample_left_for_the_5_cm_cuvette._analyzed_sample_with_a_1cm_cuvette.,37.4868,-76.15633,t3
2080101,455747,bay745,twqm,main,vadeq,odu,cb6.2,2019-05-20t00:00:00,13:46:00,10,7,7,6,ap,d,s1,chla,"",8.811,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,455750,bay745,twqm,main,vadeq,odu,cb6.3,2019-05-20t00:00:00,13:09:00,11,8,8,9,bp,d,s1,chla,"",12.1485,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455753,bay745,twqm,main,vadeq,odu,cb6.4,2019-05-20t00:00:00,12:00:00,9,4,4,3,ap,d,s1,chla,"",8.4372,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455735,bay745,twqm,main,vadeq,odu,cb5.4,2019-05-22t00:00:00,13:57:00,32,9,15,31,b,d,s1,chla,"",2.4564,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455735,bay745,twqm,main,vadeq,odu,cb5.4,2019-05-22t00:00:00,13:57:00,32,9,15,17,bp,d,s1,chla,"",5.6604,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455741,bay745,twqm,main,vadeq,odu,cb5.5,2019-05-22t00:00:00,12:24:00,16,11,13,10,ap,d,s1,chla,"",9.8256,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455738,bay745,twqm,main,vadeq,odu,cb5.4w,2019-05-22t00:00:00,13:23:00,5,,,1,s,d,s1,chla,"",4.806,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,455741,bay745,twqm,main,vadeq,odu,cb5.5,2019-05-22t00:00:00,12:24:00,16,11,13,14,bp,d,s1,chla,"",8.544,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455753,bay745,twqm,main,vadeq,odu,cb6.4,2019-05-20t00:00:00,12:00:00,9,4,4,5,bp,d,s1,chla,"",17.1948,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455735,bay745,twqm,main,vadeq,odu,cb5.4,2019-05-22t00:00:00,13:57:00,32,9,15,1,s,d,s1,chla,"",4.6992,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,455744,bay745,twqm,main,vadeq,odu,cb6.1,2019-05-22t00:00:00,11:34:00,12,9,9,10,bp,d,s1,chla,"",8.8644,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455744,bay745,twqm,main,vadeq,odu,cb6.1,2019-05-22t00:00:00,11:34:00,12,9,9,1,s,d,s1,chla,"",6.0876,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455750,bay745,twqm,main,vadeq,odu,cb6.3,2019-05-20t00:00:00,13:09:00,11,8,8,7,ap,d,s1,chla,"",11.214,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455738,bay745,twqm,main,vadeq,odu,cb5.4w,2019-05-22t00:00:00,13:23:00,5,,,4,b,d,s1,chla,"",7.2624,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,455741,bay745,twqm,main,vadeq,odu,cb5.5,2019-05-22t00:00:00,12:24:00,16,11,13,15,b,d,s1,chla,"",5.4468,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,455747,bay745,twqm,main,vadeq,odu,cb6.2,2019-05-20t00:00:00,13:46:00,10,7,7,9,b,d,s1,chla,"",6.0075,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,455744,bay745,twqm,main,vadeq,odu,cb6.1,2019-05-22t00:00:00,11:34:00,12,9,9,8,ap,d,s1,chla,"",12.3888,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455744,bay745,twqm,main,vadeq,odu,cb6.1,2019-05-22t00:00:00,11:34:00,12,9,9,11,b,d,s1,chla,"",6.408,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,455753,bay745,twqm,main,vadeq,odu,cb6.4,2019-05-20t00:00:00,12:00:00,9,4,4,8,b,d,s1,chla,"",15.2724,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455753,bay745,twqm,main,vadeq,odu,cb6.4,2019-05-20t00:00:00,12:00:00,9,4,4,1,s,d,s1,chla,"",6.7284,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,455783,bay745,twqm,main,vadeq,odu,le3.6,2019-05-20t00:00:00,15:18:00,9,,,1,s,d,s1,chla,"",6.8085,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455750,bay745,twqm,main,vadeq,odu,cb6.3,2019-05-20t00:00:00,13:09:00,11,8,8,1,s,d,s1,chla,"",6.408,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,455783,bay745,twqm,main,vadeq,odu,le3.6,2019-05-20t00:00:00,15:18:00,9,,,8,b,d,s1,chla,"",13.2165,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,455798,bay745,twqm,main,vadeq,odu,we4.3,2019-05-20t00:00:00,09:50:00,5,,,4,b,d,s1,chla,"",10.4664,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,455798,bay745,twqm,main,vadeq,odu,we4.3,2019-05-20t00:00:00,09:50:00,5,,,1,s,d,s1,chla,"",11.0004,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,457778,bay753,twqm,main,vadeq,odu,cb5.5,2019-09-16t00:00:00,14:05:00,16,14,14,13,ap,d,s1,chla,"",2.937,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,457774,bay753,twqm,main,vadeq,odu,cb5.4,2019-09-16t00:00:00,15:31:00,32,6,16,5,ap,d,s1,chla,"",4.806,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,457774,bay753,twqm,main,vadeq,odu,cb5.4,2019-09-16t00:00:00,15:31:00,32,6,16,1,s,d,s1,chla,"",3.9516,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,457774,bay753,twqm,main,vadeq,odu,cb5.4,2019-09-16t00:00:00,15:31:00,32,6,16,17,bp,d,s1,chla,"",2.2428,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,457774,bay753,twqm,main,vadeq,odu,cb5.4,2019-09-16t00:00:00,15:31:00,32,6,16,31,b,d,s1,chla,"",2.0025,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,457779,bay753,twqm,main,vadeq,odu,cb6.1,2019-09-16t00:00:00,13:20:00,13,8,10,12,b,d,s1,chla,"",2.4564,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,457776,bay753,twqm,main,vadeq,odu,cb5.4w,2019-09-16t00:00:00,15:00:00,5,,,1,s,d,s1,chla,"",8.544,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,457781,bay753,twqm,main,vadeq,odu,cb6.2,2019-09-16t00:00:00,11:22:00,10,7,7,9,b,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,457783,bay753,twqm,main,vadeq,odu,cb6.3,2019-09-16t00:00:00,10:47:00,11,6,6,5,ap,d,s1,chla,"",5.9808,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,457778,bay753,twqm,main,vadeq,odu,cb5.5,2019-09-16t00:00:00,14:05:00,16,14,14,15,b,d,s1,chla,"",2.67,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_before_below_pycnocline_sample_collected.,37.6918,-76.18967,t3
2080101,457776,bay753,twqm,main,vadeq,odu,cb5.4w,2019-09-16t00:00:00,15:00:00,5,,,4,b,d,s1,chla,"",7.3692,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,457779,bay753,twqm,main,vadeq,odu,cb6.1,2019-09-16t00:00:00,13:20:00,13,8,10,7,ap,d,s1,chla,"",5.9808,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,457779,bay753,twqm,main,vadeq,odu,cb6.1,2019-09-16t00:00:00,13:20:00,13,8,10,1,s,d,s1,chla,"",3.4176,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,457778,bay753,twqm,main,vadeq,odu,cb5.5,2019-09-16t00:00:00,14:05:00,16,14,14,15,bp,d,s1,chla,"",2.4564,ug/l,l01,odu,"",,,sample_collected_approximately_5_minutes_after_bottom_sample_collected.,37.6918,-76.18967,t3
2080101,457779,bay753,twqm,main,vadeq,odu,cb6.1,2019-09-16t00:00:00,13:20:00,13,8,10,11,bp,d,s1,chla,"",2.4564,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,457781,bay753,twqm,main,vadeq,odu,cb6.2,2019-09-16t00:00:00,11:22:00,10,7,7,8,bp,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,457781,bay753,twqm,main,vadeq,odu,cb6.2,2019-09-16t00:00:00,11:22:00,10,7,7,1,s,d,s1,chla,"",4.272,ug/l,l01,odu,"",,,"",37.4868,-76.15633,t3
2080101,457783,bay753,twqm,main,vadeq,odu,cb6.3,2019-09-16t00:00:00,10:47:00,11,6,6,1,s,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",37.41153,-76.15966,t3
2080101,457778,bay753,twqm,main,vadeq,odu,cb5.5,2019-09-16t00:00:00,14:05:00,16,14,14,1,s,d,s1,chla,"",2.7768,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,457785,bay753,twqm,main,vadeq,odu,cb6.4,2019-09-20t00:00:00,11:27:00,9,5,5,8,b,d,s1,chla,"",4.1652,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
